destination_id,ending_day,ending_money,ending_provisions,forecast_expected_loss,forecast_expected_net_profit,forecast_gross_trade_margin,forecast_risk,good_id,incident,note,policy,quantity_purchased,quantity_sold,realized_cash_profit,realized_economic_profit,route_id,route_roll,seed,status,policy_label,forecast_error,choice
reedwatch,2,227,11,22,80,119,0.1,water,False,Sold 7 water for 224 ashmarks.,toll_road_only,7,7,107,102,toll_road,0.5,64,completed,Toll-road-only,22,water → reedwatch / toll_road
,1,120,12,0,0,0,0.0,,False,No trade taken,no_trade,0,0,0,0,,-1.0,64,no action,No trade baseline,0,No trade
reedwatch,2,108,11,6,-23,-8,0.35,grain,False,Sold 2 grain for 16 ashmarks.,guided_grain_delivery,2,2,-12,-17,old_road,0.67,65,completed,Guided grain delivery,6,grain → reedwatch / old_road
reedwatch,2,227,11,22,80,119,0.1,water,False,Sold 7 water for 224 ashmarks.,forecast_maximizer,7,7,107,102,toll_road,0.67,65,completed,Forecast maximizer,22,water → reedwatch / toll_road
reedwatch,3,237,10,123,-16,119,0.55,water,False,Sold 7 water for 224 ashmarks.,gross_margin_chaser,7,7,117,107,dry_cut,0.98,65,completed,Gross-margin chaser,123,water → reedwatch / dry_cut
reedwatch,2,235,11,78,32,119,0.35,water,False,Sold 7 water for 224 ashmarks.,map_constrained_forecast,7,7,115,110,old_road,0.67,65,completed,Map-constrained forecast,78,water → reedwatch / old_road
reedwatch,2,235,11,78,32,119,0.35,water,False,Sold 7 water for 224 ashmarks.,map_constrained_gross_margin,7,7,115,110,old_road,0.67,65,completed,Map-constrained gross-margin,78,water → reedwatch / old_road
reedwatch,2,227,11,22,80,119,0.1,water,False,Sold 7 water for 224 ashmarks.,toll_road_only,7,7,107,102,toll_road,0.67,65,completed,Toll-road-only,22,water → reedwatch / toll_road
,1,120,12,0,0,0,0.0,,False,No trade taken,no_trade,0,0,0,0,,-1.0,65,no action,No trade baseline,0,No trade
reedwatch,2,108,11,6,-23,-8,0.35,grain,False,Sold 2 grain for 16 ashmarks.,guided_grain_delivery,2,2,-12,-17,old_road,0.84,66,completed,Guided grain delivery,6,grain → reedwatch / old_road
reedwatch,2,227,11,22,80,119,0.1,water,False,Sold 7 water for 224 ashmarks.,forecast_maximizer,7,7,107,102,toll_road,0.84,66,completed,Forecast maximizer,22,water → reedwatch / toll_road
reedwatch,3,205,10,123,-16,119,0.55,water,True,Sold 6 water for 192 ashmarks.,gross_margin_chaser,7,6,85,75,dry_cut,0.15,66,completed,Gross-margin chaser,91,water → reedwatch / dry_cut
reedwatch,2,235,11,78,32,119,0.35,water,False,Sold 7 water for 224 ashmarks.,map_constrained_forecast,7,7,115,110,old_road,0.84,66,completed,Map-constrained forecast,78,water → reedwatch / old_road
reedwatch,2,235,11,78,32,119,0.35,water,False,Sold 7 water for 224 ashmarks.,map_constrained_gross_margin,7,7,115,110,old_road,0.84,66,completed,Map-constrained gross-margin,78,water → reedwatch / old_road
reedwatch,2,227,11,22,80,119,0.1,water,False,Sold 7 water for 224 ashmarks.,toll_road_only,7,7,107,102,toll_road,0.84,66,completed,Toll-road-only,22,water → reedwatch / toll_road
,1,120,12,0,0,0,0.0,,False,No trade taken,no_trade,0,0,0,0,,-1.0,66,no action,No trade baseline,0,No trade
reedwatch,2,100,11,6,-23,-8,0.35,grain,True,Sold 1 grain for 8 ashmarks.,guided_grain_delivery,2,1,-20,-25,old_road,0.01,67,completed,Guided grain delivery,-2,grain → reedwatch / old_road
reedwatch,2,195,11,22,80,119,0.1,water,True,Sold 6 water for 192 ashmarks.,forecast_maximizer,7,6,75,70,toll_road,0.01,67,completed,Forecast maximizer,-10,water → reedwatch / toll_road
reedwatch,3,205,10,123,-16,119,0.55,water,True,Sold 6 water for 192 ashmarks.,gross_margin_chaser,7,6,85,75,dry_cut,0.32,67,completed,Gross-margin chaser,91,water → reedwatch / dry_cut
reedwatch,2,203,11,78,32,119,0.35,water,True,Sold 6 water for 192 ashmarks.,map_constrained_forecast,7,6,83,78,old_road,0.01,67,completed,Map-constrained forecast,46,water → reedwatch / old_road
reedwatch,2,203,11,78,32,119,0.35,water,True,Sold 6 water for 192 ashmarks.,map_constrained_gross_margin,7,6,83,78,old_road,0.01,67,completed,Map-constrained gross-margin,46,water → reedwatch / old_road
reedwatch,2,195,11,22,80,119,0.1,water,True,Sold 6 water for 192 ashmarks.,toll_road_only,7,6,75,70,toll_road,0.01,67,completed,Toll-road-only,-10,water → reedwatch / toll_road
,1,120,12,0,0,0,0.0,,False,No trade taken,no_trade,0,0,0,0,,-1.0,67,no action,No trade baseline,0,No trade
reedwatch,2,100,11,6,-23,-8,0.35,grain,True,Sold 1 grain for 8 ashmarks.,guided_grain_delivery,2,1,-20,-25,old_road,0.18,68,completed,Guided grain delivery,-2,grain → reedwatch / old_road
reedwatch,2,227,11,22,80,119,0.1,water,False,Sold 7 water for 224 ashmarks.,forecast_maximizer,7,7,107,102,toll_road,0.18,68,completed,Forecast maximizer,22,water → reedwatch / toll_road
reedwatch,3,205,10,123,-16,119,0.55,water,True,Sold 6 water for 192 ashmarks.,gross_margin_chaser,7,6,85,75,dry_cut,0.49,68,completed,Gross-margin chaser,91,water → reedwatch / dry_cut
reedwatch,2,203,11,78,32,119,0.35,water,True,Sold 6 water for 192 ashmarks.,map_constrained_forecast,7,6,83,78,old_road,0.18,68,completed,Map-constrained forecast,46,water → reedwatch / old_road
reedwatch,2,203,11,78,32,119,0.35,water,True,Sold 6 water for 192 ashmarks.,map_constrained_gross_margin,7,6,83,78,old_road,0.18,68,completed,Map-constrained gross-margin,46,water → reedwatch / old_road
reedwatch,2,227,11,22,80,119,0.1,water,False,Sold 7 water for 224 ashmarks.,toll_road_only,7,7,107,102,toll_road,0.18,68,completed,Toll-road-only,22,water → reedwatch / toll_road
,1,120,12,0,0,0,0.0,,False,No trade taken,no_trade,0,0,0,0,,-1.0,68,no action,No trade baseline,0,No trade
reedwatch,2,108,11,6,-23,-8,0.35,grain,False,Sold 2 grain for 16 ashmarks.,guided_grain_delivery,2,2,-12,-17,old_road,0.35,69,completed,Guided grain delivery,6,grain → reedwatch / old_road
reedwatch,2,227,11,22,80,119,0.1,water,False,Sold 7 water for 224 ashmarks.,forecast_maximizer,7,7,107,102,toll_road,0.35,69,completed,Forecast maximizer,22,water → reedwatch / toll_road
reedwatch,3,237,10,123,-16,119,0.55,water,False,Sold 7 water for 224 ashmarks.,gross_margin_chaser,7,7,117,107,dry_cut,0.66,69,completed,Gross-margin chaser,123,water → reedwatch / dry_cut
reedwatch,2,235,11,78,32,119,0.35,water,False,Sold 7 water for 224 ashmarks.,map_constrained_forecast,7,7,115,110,old_road,0.35,69,completed,Map-constrained forecast,78,water → reedwatch / old_road
reedwatch,2,235,11,78,32,119,0.35,water,False,Sold 7 water for 224 ashmarks.,map_constrained_gross_margin,7,7,115,110,old_road,0.35,69,completed,Map-constrained gross-margin,78,water → reedwatch / old_road
reedwatch,2,227,11,22,80,119,0.1,water,False,Sold 7 water for 224 ashmarks.,toll_road_only,7,7,107,102,toll_road,0.35,69,completed,Toll-road-only,22,water → reedwatch / toll_road
,1,120,12,0,0,0,0.0,,False,No trade taken,no_trade,0,0,0,0,,-1.0,69,no action,No trade baseline,0,No trade
reedwatch,2,108,11,6,-23,-8,0.35,grain,False,Sold 2 grain for 16 ashmarks.,guided_grain_delivery,2,2,-12,-17,old_road,0.52,70,completed,Guided grain delivery,6,grain → reedwatch / old_road
reedwatch,2,227,11,22,80,119,0.1,water,False,Sold 7 water for 224 ashmarks.,forecast_maximizer,7,7,107,102,toll_road,0.52,70,completed,Forecast maximizer,22,water → reedwatch / toll_road
reedwatch,3,237,10,123,-16,119,0.55,water,False,Sold 7 water for 224 ashmarks.,gross_margin_chaser,7,7,117,107,dry_cut,0.83,70,completed,Gross-margin chaser,123,water → reedwatch / dry_cut
reedwatch,2,235,11,78,32,119,0.35,water,False,Sold 7 water for 224 ashmarks.,map_constrained_forecast,7,7,115,110,old_road,0.52,70,completed,Map-constrained forecast,78,water → reedwatch / old_road
reedwatch,2,235,11,78,32,119,0.35,water,False,Sold 7 water for 224 ashmarks.,map_constrained_gross_margin,7,7,115,110,old_road,0.52,70,completed,Map-constrained gross-margin,78,water → reedwatch / old_road
reedwatch,2,227,11,22,80,119,0.1,water,False,Sold 7 water for 224 ashmarks.,toll_road_only,7,7,107,102,toll_road,0.52,70,completed,Toll-road-only,22,water → reedwatch / toll_road
,1,120,12,0,0,0,0.0,,False,No trade taken,no_trade,0,0,0,0,,-1.0,70,no action,No trade baseline,0,No trade
reedwatch,2,108,11,6,-23,-8,0.35,grain,False,Sold 2 grain for 16 ashmarks.,guided_grain_delivery,2,2,-12,-17,old_road,0.69,71,completed,Guided grain delivery,6,grain → reedwatch / old_road
reedwatch,2,227,11,22,80,119,0.1,water,False,Sold 7 water for 224 ashmarks.,forecast_maximizer,7,7,107,102,toll_road,0.69,71,completed,Forecast maximizer,22,water → reedwatch / toll_road
reedwatch,3,205,10,123,-16,119,0.55,water,True,Sold 6 water for 192 ashmarks.,gross_margin_chaser,7,6,85,75,dry_cut,0.0,71,completed,Gross-margin chaser,91,water → reedwatch / dry_cut
reedwatch,2,235,11,78,32,119,0.35,water,False,Sold 7 water for 224 ashmarks.,map_constrained_forecast,7,7,115,110,old_road,0.69,71,completed,Map-constrained forecast,78,water → reedwatch / old_road
reedwatch,2,235,11,78,32,119,0.35,water,False,Sold 7 water for 224 ashmarks.,map_constrained_gross_margin,7,7,115,110,old_road,0.69,71,completed,Map-constrained gross-margin,78,water → reedwatch / old_road
reedwatch,2,227,11,22,80,119,0.1,water,False,Sold 7 water for 224 ashmarks.,toll_road_only,7,7,107,102,toll_road,0.69,71,completed,Toll-road-only,22,water → reedwatch / toll_road
,1,120,12,0,0,0,0.0,,False,No trade taken,no_trade,0,0,0,0,,-1.0,71,no action,No trade baseline,0,No trade
reedwatch,2,108,11,6,-23,-8,0.35,grain,False,Sold 2 grain for 16 ashmarks.,guided_grain_delivery,2,2,-12,-17,old_road,0.86,72,completed,Guided grain delivery,6,grain → reedwatch / old_road
reedwatch,2,227,11,22,80,119,0.1,water,False,Sold 7 water for 224 ashmarks.,forecast_maximizer,7,7,107,102,toll_road,0.86,72,completed,Forecast maximizer,22,water → reedwatch / toll_road
reedwatch,3,205,10,123,-16,119,0.55,water,True,Sold 6 water for 192 ashmarks.,gross_margin_chaser,7,6,85,75,dry_cut,0.17,72,completed,Gross-margin chaser,91,water → reedwatch / dry_cut
reedwatch,2,235,11,78,32,119,0.35,water,False,Sold 7 water for 224 ashmarks.,map_constrained_forecast,7,7,115,110,old_road,0.86,72,completed,Map-constrained forecast,78,water → reedwatch / old_road
reedwatch,2,235,11,78,32,119,0.35,water,False,Sold 7 water for 224 ashmarks.,map_constrained_gross_margin,7,7,115,110,old_road,0.86,72,completed,Map-constrained gross-margin,78,water → reedwatch / old_road
reedwatch,2,227,11,22,80,119,0.1,water,False,Sold 7 water for 224 ashmarks.,toll_road_only,7,7,107,102,toll_road,0.86,72,completed,Toll-road-only,22,water → reedwatch / toll_road
,1,120,12,0,0,0,0.0,,False,No trade taken,no_trade,0,0,0,0,,-1.0,72,no action,No trade baseline,0,No trade
reedwatch,2,100,11,6,-23,-8,0.35,grain,True,Sold 1 grain for 8 ashmarks.,guided_grain_delivery,2,1,-20,-25,old_road,0.03,73,completed,Guided grain delivery,-2,grain → reedwatch / old_road
reedwatch,2,195,11,22,80,119,0.1,water,True,Sold 6 water for 192 ashmarks.,forecast_maximizer,7,6,75,70,toll_road,0.03,73,completed,Forecast maximizer,-10,water → reedwatch / toll_road
reedwatch,3,205,10,123,-16,119,0.55,water,True,Sold 6 water for 192 ashmarks.,gross_margin_chaser,7,6,85,75,dry_cut,0.34,73,completed,Gross-margin chaser,91,water → reedwatch / dry_cut
reedwatch,2,203,11,78,32,119,0.35,water,True,Sold 6 water for 192 ashmarks.,map_constrained_forecast,7,6,83,78,old_road,0.03,73,completed,Map-constrained forecast,46,water → reedwatch / old_road
reedwatch,2,203,11,78,32,119,0.35,water,True,Sold 6 water for 192 ashmarks.,map_constrained_gross_margin,7,6,83,78,old_road,0.03,73,completed,Map-constrained gross-margin,46,water → reedwatch / old_road
reedwatch,2,195,11,22,80,119,0.1,water,True,Sold 6 water for 192 ashmarks.,toll_road_only,7,6,75,70,toll_road,0.03,73,completed,Toll-road-only,-10,water → reedwatch / toll_road
,1,120,12,0,0,0,0.0,,False,No trade taken,no_trade,0,0,0,0,,-1.0,73,no action,No trade baseline,0,No trade
reedwatch,2,100,11,6,-23,-8,0.35,grain,True,Sold 1 grain for 8 ashmarks.,guided_grain_delivery,2,1,-20,-25,old_road,0.2,74,completed,Guided grain delivery,-2,grain → reedwatch / old_road
reedwatch,2,227,11,22,80,119,0.1,water,False,Sold 7 water for 224 ashmarks.,forecast_maximizer,7,7,107,102,toll_road,0.2,74,completed,Forecast maximizer,22,water → reedwatch / toll_road
reedwatch,3,205,10,123,-16,119,0.55,water,True,Sold 6 water for 192 ashmarks.,gross_margin_chaser,7,6,85,75,dry_cut,0.51,74,completed,Gross-margin chaser,91,water → reedwatch / dry_cut
reedwatch,2,203,11,78,32,119,0.35,water,True,Sold 6 water for 192 ashmarks.,map_constrained_forecast,7,6,83,78,old_road,0.2,74,completed,Map-constrained forecast,46,water → reedwatch / old_road
reedwatch,2,203,11,78,32,119,0.35,water,True,Sold 6 water for 192 ashmarks.,map_constrained_gross_margin,7,6,83,78,old_road,0.2,74,completed,Map-constrained gross-margin,46,water → reedwatch / old_road
reedwatch,2,227,11,22,80,119,0.1,water,False,Sold 7 water for 224 ashmarks.,toll_road_only,7,7,107,102,toll_road,0.2,74,completed,Toll-road-only,22,water → reedwatch / toll_road
,1,120,12,0,0,0,0.0,,False,No trade taken,no_trade,0,0,0,0,,-1.0,74,no action,No trade baseline,0,No trade
reedwatch,2,108,11,6,-23,-8,0.35,grain,False,Sold 2 grain for 16 ashmarks.,guided_grain_delivery,2,2,-12,-17,old_road,0.37,75,completed,Guided grain delivery,6,grain → reedwatch / old_road
reedwatch,2,227,11,22,80,119,0.1,water,False,Sold 7 water for 224 ashmarks.,forecast_maximizer,7,7,107,102,toll_road,0.37,75,completed,Forecast maximizer,22,water → reedwatch / toll_road
reedwatch,3,237,10,123,-16,119,0.55,water,False,Sold 7 water for 224 ashmarks.,gross_margin_chaser,7,7,117,107,dry_cut,0.68,75,completed,Gross-margin chaser,123,water → reedwatch / dry_cut
reedwatch,2,235,11,78,32,119,0.35,water,False,Sold 7 water for 224 ashmarks.,map_constrained_forecast,7,7,115,110,old_road,0.37,75,completed,Map-constrained forecast,78,water → reedwatch / old_road
reedwatch,2,235,11,78,32,119,0.35,water,False,Sold 7 water for 224 ashmarks.,map_constrained_gross_margin,7,7,115,110,old_road,0.37,75,completed,Map-constrained gross-margin,78,water → reedwatch / old_road
reedwatch,2,227,11,22,80,119,0.1,water,False,Sold 7 water for 224 ashmarks.,toll_road_only,7,7,107,102,toll_road,0.37,75,completed,Toll-road-only,22,water → reedwatch / toll_road
,1,120,12,0,0,0,0.0,,False,No trade taken,no_trade,0,0,0,0,,-1.0,75,no action,No trade baseline,0,No trade
reedwatch,2,108,11,6,-23,-8,0.35,grain,False,Sold 2 grain for 16 ashmarks.,guided_grain_delivery,2,2,-12,-17,old_road,0.54,76,completed,Guided grain delivery,6,grain → reedwatch / old_road
reedwatch,2,227,11,22,80,119,0.1,water,False,Sold 7 water for 224 ashmarks.,forecast_maximizer,7,7,107,102,toll_road,0.54,76,completed,Forecast maximizer,22,water → reedwatch / toll_road
reedwatch,3,237,10,123,-16,119,0.55,water,False,Sold 7 water for 224 ashmarks.,gross_margin_chaser,7,7,117,107,dry_cut,0.85,76,completed,Gross-margin chaser,123,water → reedwatch / dry_cut
reedwatch,2,235,11,78,32,119,0.35,water,False,Sold 7 water for 224 ashmarks.,map_constrained_forecast,7,7,115,110,old_road,0.54,76,completed,Map-constrained forecast,78,water → reedwatch / old_road
reedwatch,2,235,11,78,32,119,0.35,water,False,Sold 7 water for 224 ashmarks.,map_constrained_gross_margin,7,7,115,110,old_road,0.54,76,completed,Map-constrained gross-margin,78,water → reedwatch / old_road
reedwatch,2,227,11,22,80,119,0.1,water,False,Sold 7 water for 224 ashmarks.,toll_road_only,7,7,107,102,toll_road,0.54,76,completed,Toll-road-only,22,water → reedwatch / toll_road
,1,120,12,0,0,0,0.0,,False,No trade taken,no_trade,0,0,0,0,,-1.0,76,no action,No trade baseline,0,No trade
reedwatch,2,108,11,6,-23,-8,0.35,grain,False,Sold 2 grain for 16 ashmarks.,guided_grain_delivery,2,2,-12,-17,old_road,0.71,77,completed,Guided grain delivery,6,grain → reedwatch / old_road
reedwatch,2,227,11,22,80,119,0.1,water,False,Sold 7 water for 224 ashmarks.,forecast_maximizer,7,7,107,102,toll_road,0.71,77,completed,Forecast maximizer,22,water → reedwatch / toll_road
reedwatch,3,205,10,123,-16,119,0.55,water,True,Sold 6 water for 192 ashmarks.,gross_margin_chaser,7,6,85,75,dry_cut,0.02,77,completed,Gross-margin chaser,91,water → reedwatch / dry_cut
reedwatch,2,235,11,78,32,119,0.35,water,False,Sold 7 water for 224 ashmarks.,map_constrained_forecast,7,7,115,110,old_road,0.71,77,completed,Map-constrained forecast,78,water → reedwatch / old_road
reedwatch,2,235,11,78,32,119,0.35,water,False,Sold 7 water for 224 ashmarks.,map_constrained_gross_margin,7,7,115,110,old_road,0.71,77,completed,Map-constrained gross-margin,78,water → reedwatch / old_road
reedwatch,2,227,11,22,80,119,0.1,water,False,Sold 7 water for 224 ashmarks.,toll_road_only,7,7,107,102,toll_road,0.71,77,completed,Toll-road-only,22,water → reedwatch / toll_road
,1,120,12,0,0,0,0.0,,False,No trade taken,no_trade,0,0,0,0,,-1.0,77,no action,No trade baseline,0,No trade
reedwatch,2,108,11,6,-23,-8,0.35,grain,False,Sold 2 grain for 16 ashmarks.,guided_grain_delivery,2,2,-12,-17,old_road,0.88,78,completed,Guided grain delivery,6,grain → reedwatch / old_road
reedwatch,2,227,11,22,80,119,0.1,water,False,Sold 7 water for 224 ashmarks.,forecast_maximizer,7,7,107,102,toll_road,0.88,78,completed,Forecast maximizer,22,water → reedwatch / toll_road
reedwatch,3,205,10,123,-16,119,0.55,water,True,Sold 6 water for 192 ashmarks.,gross_margin_chaser,7,6,85,75,dry_cut,0.19,78,completed,Gross-margin chaser,91,water → reedwatch / dry_cut
reedwatch,2,235,11,78,32,119,0.35,water,False,Sold 7 water for 224 ashmarks.,map_constrained_forecast,7,7,115,110,old_road,0.88,78,completed,Map-constrained forecast,78,water → reedwatch / old_road
reedwatch,2,235,11,78,32,119,0.35,water,False,Sold 7 water for 224 ashmarks.,map_constrained_gross_margin,7,7,115,110,old_road,0.88,78,completed,Map-constrained gross-margin,78,water → reedwatch / old_road
reedwatch,2,227,11,22,80,119,0.1,water,False,Sold 7 water for 224 ashmarks.,toll_road_only,7,7,107,102,toll_road,0.88,78,completed,Toll-road-only,22,water → reedwatch / toll_road
,1,120,12,0,0,0,0.0,,False,No trade taken,no_trade,0,0,0,0,,-1.0,78,no action,No trade baseline,0,No trade
reedwatch,2,100,11,6,-23,-8,0.35,grain,True,Sold 1 grain for 8 ashmarks.,guided_grain_delivery,2,1,-20,-25,old_road,0.05,79,completed,Guided grain delivery,-2,grain → reedwatch / old_road
reedwatch,2,195,11,22,80,119,0.1,water,True,Sold 6 water for 192 ashmarks.,forecast_maximizer,7,6,75,70,toll_road,0.05,79,completed,Forecast maximizer,-10,water → reedwatch / toll_road
reedwatch,3,205,10,123,-16,119,0.55,water,True,Sold 6 water for 192 ashmarks.,gross_margin_chaser,7,6,85,75,dry_cut,0.36,79,completed,Gross-margin chaser,91,water → reedwatch / dry_cut
reedwatch,2,203,11,78,32,119,0.35,water,True,Sold 6 water for 192 ashmarks.,map_constrained_forecast,7,6,83,78,old_road,0.05,79,completed,Map-constrained forecast,46,water → reedwatch / old_road
reedwatch,2,203,11,78,32,119,0.35,water,True,Sold 6 water for 192 ashmarks.,map_constrained_gross_margin,7,6,83,78,old_road,0.05,79,completed,Map-constrained gross-margin,46,water → reedwatch / old_road
reedwatch,2,195,11,22,80,119,0.1,water,True,Sold 6 water for 192 ashmarks.,toll_road_only,7,6,75,70,toll_road,0.05,79,completed,Toll-road-only,-10,water → reedwatch / toll_road
,1,120,12,0,0,0,0.0,,False,No trade taken,no_trade,0,0,0,0,,-1.0,79,no action,No trade baseline,0,No trade
